timestamp,model,best_params,cv_mean_5fold,repeated_cv_mean,repeated_cv_std,repeated_cv_ci95_low,repeated_cv_ci95_high,test_accuracy,macro_f1,weighted_f1
2026-04-19T09:59:25,SVM (RBF) - tuned,"{'model__gamma': np.float64(0.013894954943731374), 'model__C': np.float64(26.826957952797247)}",0.975,0.9716666666666666,0.03198816391082,0.9628,0.9805333333333331,1.0,1.0,1.0
2026-04-19T17:35:41,SVM (RBF) - tuned,"{'model__gamma': np.float64(0.013894954943731374), 'model__C': np.float64(26.826957952797247)}",0.975,0.9716666666666666,0.03198816391082,0.9628,0.9805333333333331,1.0,1.0,1.0
2026-04-19T17:36:38,SVM (RBF) - tuned,"{'model__gamma': np.float64(0.013894954943731374), 'model__C': np.float64(26.826957952797247)}",0.975,0.9716666666666666,0.03198816391082,0.9628,0.9805333333333331,1.0,1.0,1.0
2026-04-20T16:09:49,SVM (RBF) - tuned,"{'model__gamma': np.float64(0.013894954943731374), 'model__C': np.float64(26.826957952797247)}",0.975,0.9716666666666666,0.03198816391082001,0.9627999999999999,0.9805333333333333,1.0,1.0,1.0
